OBJECTID_1,join_OBJECTID,CUSTOMFOLDERNUMBER,FOLDERDESCRIPTION,FOLDERNAME,FOLDERTYPE,Subtype,Worktype,INDATE,ISSUEDATE,PROPERTYRSN,Status,Construction_Value,Dwelling_Units_Created,GFA,GFA__Accessory_Unit_,GFA__Basements_Alterations_,Infill_Lot,ConstructionStartDate,UnitsDemolished,AdjustedWorktype,StatusGroup,GlobalID,Number_of_Storeys,LEGALDESC,latitude,longitude
33704,9888,2017 001809 000 00 AA,Installation of new platform cover over exist&apos;g garage ramp entrance,128 Bronte Road,AA,Rental Apartment,Alt./Improve,1506556800000,,13815,Cancelled,,0,0,,,No,,,Renovation & Repair,Cancelled,c3643127-26d6-4c9c-a021-636c0627c025,,"PLAN M10 LOTS 62,63 RP 20R233 PART 1 PART 2  ",,
33862,11253,2015 002220 REV 02 AA,REVISION:  Addition of car lift in existing parkade.  No GFA added.,3028 Creekshore Common,AA,Condominium Apartment,Alt./Improve,1477612800000,2017-01-26,108886,Closed,10000,0,0,,,No,,,Renovation & Repair,Closed,e9c27876-af0d-41b7-813b-d70f84d3e069,,PLAN M1160 PT BLK 532 RP 20R????? PART ?,,
33863,11254,2015 002220 REV 01 AA,REVISION:  removal of accessibility lift in parking garage to suit on site conditions.  No GFA added.,3028 Creekshore Common,AA,Condominium Apartment,Alt./Improve,1470960000000,2016-10-07,108886,Closed,2000,0,0,,,No,,,Renovation & Repair,Closed,fa307f93-f617-47e3-9435-8363ea0da401,,PLAN M1160 PT BLK 532 RP 20R????? PART ?,,
34015,13112,2023 117202 000 00 RN,"Construction of a 2 storey single dwelling with finished basement with walk-out entrance, multi-leveled rear deck, covered side entrance, gas fireplace and an elevator &ndash; no garage.",306 Trafalgar Rd,RN,Single Family Detached Dwelling,New Const.,1690416000000,,24437,Cancelled,1000000,1,200.39,93.26,0,Yes,,,New Construction,Cancelled,08372084-9bbc-4faf-bd1a-947dc7652dda,2,PLAN 1 PT BLK 113 PT CLSD LAWSON ST RP 20R6017 PARTS 3 & 4 ,,
34026,13225,2024 101376 000 00 TH,"Exterior alterations with garage repairs to include concrete repair to the ramp with masonry brick repairs.  No GFA added. 
 ",8 Anderson St,TH,Row or Town House,Alt./Improve,1705536000000,2024-01-30,25362,Closed,29041,0,10,0,0,No,1717545600000,,Renovation & Repair,Closed,9543e632-e18e-420c-86e1-9272512bca8e,,PLAN M415 LOT 10 1/10 INTEREST BLK 11 M415  ,,
34209,15793,2022 114381 000 00 SA,"Barn Renovation - Interior fit-up for an office including replacement of exterior windows and doors with same size and aesthetic. The interior renovation includes installation of fire alarm systems, new lighting and mechanical system, add a barrier-free washroom and upgrade finishes.",540 Lakeshore Rd W,SA,Miscellaneous Structure,Alt./Improve,1654732800000,2022-12-09,30910,Closed,500000,,0,,,,,,Renovation & Repair,Closed,4ab7e79c-8253-4a1d-ae87-d5f02a4d25ff,,CON 4 SDS PT LOTS 19 AND 20 PLAN M213 PT BLK A RP 20R5865 PART 1   ,,
34229,16339,2024 211547 000 00 CN,"Construction of a new barrier free ramp at the front entrance including an accessible parking space, and a new barrier-free washroom on the ground floor &ndash; Glen Abbey Golf Club.  No GFA added.",1333 Dorval Dr,CN,Recreational Facility,Addition,1728604800000,2024-11-21,32545,Issued,20000,,22.44,,,,,,Addition,Permit Issued,86dd8bc6-d6c0-42f8-848a-77a2141cbd65,2,"CON 2 SDS PT LOTS 17 TO 20 RP 20R1606 PART 1,PR 20R9077 PART 1, PT RD ALLOW PT LOT 20,21 CON 2 SDS",,
34323,16470,2019 002193 REV 03 AA, L11 Exterior Amenity Area Ramp Revisions  (Refer to S.I. #77 for full description of revision) - Revise the slope and configuration of the exterior amenity ramp and providing a clear 1670 mm x 1670 mm level area at the top and bottom of the barrier-free ramp. ,3200 William Coltson Ave   PKG,AA,Condominium Apartment,Alt./Improve,1713830400000,2024-05-08,126673,Issued,30000,0,25,,,No,,,Renovation & Repair,Permit Issued,d2b7ce7b-c566-4bcd-a127-701b1ba0cc31,,HSCP 757 LEVEL A UNITS 2 3 5 LEVEL B UNITS 4 21 55 56 78 79 82 85 94 95 97 98 LEVEL C UNITS 3 4 110 PKG,,
34532,17547,2015 001754 000 00 DN,Interior alterations to existing warehouse incl. roof lift and new office (480.3m2) as well as exterior re-cladding and new entrance canopies,480 Wyecroft Road,DN,Bldg over 5000 sqft F3,Addition,1442275200000,2015-12-04,33151,Closed,,,480.3,,,,,,Addition,Closed,1eeb78f2-7422-48b7-87e4-96e2c6b7453c,,CON 3 SDS PT LOT 20 RP 20R17742 PART 2  ,,
34549,18065,2018 000587 000 00 RN,Proposed two storey rear and side addition (46.64m2) interior alterations to existing main and second floor (67.54m2) new finished basement area (55.74m2) installation of new elevator and new wood deck in rear yard.,1506 Queensbury Crescent,RN,Single Family Detached Dwelling,Addition,1522713600000,2018-07-24,36972,Closed,154920,0,46.64,,,Yes,1535414400000,,Addition,Closed,20b10821-8c15-4d6f-b5bf-77e8da44acbb,2,PLAN M325 LOT 6 PLAN M424 BLK 15  ,,
34691,19408,2017 000927 BLD 01 AN,"New twin tower 3 storey residential condominium apartment complex (5,665 m2), terraces (1,405 m2), includes a shared common underground garage (2,805 m2) and driveway access ramp. South tower #1 is 3 stories, 10 residential units. North tower #2 is 3 stories, 9 residential units + amenity fitness room. All unit finishing to be completed under a separate permit. There is no non-residential GFA in this portion of the building. Site servicing under permit #17-1364.",331 Sheddon Avenue BLD 1,AN,Condominium Apartment,New Const.,1501027200000,2018-01-15,40048,Closed,6240000,10,5665,,,Yes,1517443200000,,New Construction,Closed,2a1917a6-7167-415b-a221-dd5c37c16239,3,PLAN 1 PT PARK LOT H   ,,
34692,19409,2017 000927 BLD 02 AN,"New twin tower 3 storey residential condominium apartment complex (5,665 m2), terraces (1,405 m2), includes a shared common underground garage (2,805 m2) and driveway access ramp. South tower #1 is 3 stories, 10 residential units. North tower #2 is 3 stories, 9 residential units + amenity fitness room. All unit finishing to be completed under a separate permit. There is no non-residential GFA in this portion of the building. Site servicing under permit #17-1364.",331 Sheddon Avenue BLD 2,AN,Condominium Apartment,New Const.,1501027200000,2018-01-15,40048,Closed,6335500,9,0,,,Yes,1517443200000,,New Construction,Closed,cf3433e8-ae78-41a4-9f61-5013d019793c,3,PLAN 1 PT PARK LOT H   ,,
35053,21976,2025 105714 000 00 BDP,"OAKVILLE ASSEMBLY PLANT, OAC BODY 1 and the OAC BODY 2 buildings. Renovating within existing buildings; new canteens, washrooms, an interior entrance ramp, and alterations to offices; demolition and installation of stairs and landings; and a new eating area for new Tim Hortons.  No GFA added.",1400 The Canadian Road,BDP,,Alteration/repair OR Alteration/finish to an existing building,1742169600000,2025-06-26,45706,Issued,5000000,,2387.1,,,,,,Renovation & Repair,Permit Issued,d8bba3fa-b040-4973-b14b-74bf06f87067,,CON 2 SDS PT LOTS 5 TO 9   ,,
35057,21980,2025 111620 000 00 BDP,"New outdoor forklift and frame conveyor shed at the South East end of the Final Assembly facility, along with the addition of new roadways, upgraded concrete surfaces, partial replacement of the existing fire loop, and storm sewer upgrades.",1400 The Canadian Road,BDP,,Addition to an existing building,1748822400000,2025-10-16,45706,Issued,10000000,,239.8,,,,,,Addition,Permit Issued,7748e24b-815e-4d41-9023-a4b085d43920,,CON 2 SDS PT LOTS 5 TO 9   ,,
35085,22183,2017 000097 000 00 CA,"Interior and exterior alterations to existing F3 - Industrial space for new A3 - Assembly Swim School.  New barrier free ramp access, interior alterations for change rooms (172.00m2), new indoor swimming pool area (952.00m2).  No new GFA. ",1130 Eighth Line Unit 17,CA,Swimming Pool (Non-Gov't),Alt./Improve,1485993600000,2017-06-09,47779,Closed,2665600,,952,,,,,,Renovation & Repair,Closed,9b413c43-fc05-4a3f-81fe-03ed776185d7,,"CON 2 SDS PT LOTS 11,12   ",,
35094,22206,2019 001691 000 00 CA,"Alterations to building elevations, new interior demising walls to create units, new roof top units, construction of accessible ramp (8086.13m2) Site Servicing under Permit # 19-2178",407 Iroquois Shore L6H1M3,CA,Shop,Alt./Improve,1569542400000,2020-05-04,47816,Closed,4043065,,8086.13,,,,,,Renovation & Repair,Closed,a9006749-93d4-4912-bf43-50e3cf73b1d1,,"PLAN M14 PT LOTS 3,4 RP 20R5017 PARTS 1,3  RP 20R21594 PARTS 3 AND 4",,
35117,22231,2024 208468 000 00 SA,Demo existing exterior barrier free ramp and construct new barrier free ramp to meet AODA requirements at Syl Apps Youth Centre. No GFA Added,475 Iroquois Shore Rd,SA,Reformatory with Detention,Alt./Improve,1723161600000,2024-09-19,47826,Closed,200000,,33.2,,,,,,Renovation & Repair,Closed,25b0d8b6-bb99-4b5c-bbe1-204b5b8993d1,,CON 2 SDS PT LOT 11 PLAN M14 LOT 5 RP 20R226 PARTS 1 TO 6 ,,
35121,22235,2019 000150 000 00 SN,Demolish existing accessibility ramp and reconstruct in new location.  Repair front entrance stairs and landing (56m2).  No additional GFA.,475 Iroquois Shore Road,SN,Reformatory with Detention,Addition,1550102400000,2019-04-09,47826,Closed,50000,,56,,,,,,Addition,Closed,5d6caed0-afee-4a63-ba20-2e98a4a3a6f8,,CON 2 SDS PT LOT 11 PLAN M14 LOT 5 RP 20R226 PARTS 1 TO 6 ,,
35265,22937,2018 001954 REV 01 CA,"REVISION for lobby alteration to the public washrooms in the Elevator lobby.  Convert first washroom into a universal washroom, and convert the second washroom to gender-free use.  No GFA added.
",210 Lakeshore Rd E,CA,Plaza,Alt./Improve,1625788800000,2021-07-21,53389,Closed,0,,0,,,,,,Renovation & Repair,Closed,c8c86bce-1646-45b0-bdd6-838bcd12a9c5,,PLAN 1 LOT  A BLK 11,,
35292,23079,2023 116324 000 00 SA,"interior alterations to include additional washrooms, lift installation and wall removal (ground floor). No GFA added.",2250 Eighth Line,SA,Place of Worship,Alt./Improve,1692748800000,2023-10-17,54084,Issued,300000,,0,,,,,,Renovation & Repair,Permit Issued,b166f928-7b94-443f-8075-ccc84395a511,1,"CON 1 SDS PT LOT 11 RP 20R8122 PARTS 1-5 LESS PARTS 1,2,3,4,5 RP11004 ",,
35346,23409,2022 119890 000 00 CA,"Interior alteration and renovations to include: demo of Mr. Lube and pharmacy. Addition of new pharmacy, pick up area. Exterior- New loading dock doors, ramp.  Minor Exterior Renovations.  Modification of roof units. No GFA added. ",234 Hays Blvd,CA,Department Store,Alt./Improve,1662940800000,2022-12-12,57401,Closed,2400000,,0,,,,,,Renovation & Repair,Closed,0f4a9744-f755-48c0-b062-f7e972a42455,,PLAN M657 PT BLK 4 RP 20R          PART ,,
35423,24077,2016 001529 000 00 SA,Reconfiguration of existing retaining wall and new ramp leading to outdoor play area at existing daycare (548.00m2).  No additional GFA.,2025 Winston Park Drive,SA,Day Care Center,Alt./Improve,1472601600000,2016-12-20,64124,Closed,45075,,548,,,,,,Renovation & Repair,Closed,be6e886d-fee8-411f-aec2-1310912f1170,,"PLAN M467 BLKS 13 AND 14, PLAN M474 BLKS 27 AND 28",,
35444,24212,2023 100981 000 00 MS,"Relocation of Existing Temporary Sales Office (Modular Trailer) from (Brampton) to (Oakville).  102sm of existing space.  Construct new concrete pier footings and deck with ramp - Branthaven West Oak
",2170 Postmaster Dr,MS,Trailer / Office,New Const.,1675728000000,2023-03-16,65321,Closed,204000,,102,,,,,,New Construction,Closed,25f4233b-2587-4d28-8e1c-d9068b052d8c,,PLAN M696 BLK 107,,
35445,24213,2023 123227 000 00 DP,"Demolition of Temporary Sales Office (Modular Trailer). pier footings, deck, ramp, portable washroom",2170 Postmaster Dr,DP,Trailer / Office,Demolition,1693353600000,2023-09-18,65321,Issued,0,,102,,,,1694995200000,1,Demolition,Permit Issued,2fe866f1-3567-4825-91a5-4734725d4742,1,PLAN M696 BLK 107,,
35526,24897,2019 000612 REV 01 DA,"revision to permit:  interior alteration as per tenant fit up to unit C2-C3, mechanical/electrical room has been removed in unit C2 and emergency shower and accessible shower room 1 has been revised ",3280 South Service Rd W,DA,Warehousing F2,Alt./Improve,1632873600000,2022-05-26,71930,Closed,25000,,109.09,,,,,,Renovation & Repair,Closed,c413e898-3268-4c79-8c1c-e6fadcdb7633,,CON 3 SDS PT LOT 33 RP 20R14971 PT PART 1 AND RP 20R15605 PART 2,,
35920,26857,2021 130946 000 00 CA,Proposed new barrier free door and outdoor patio area for existing restaurant - No GFA added - BLACK PEPPER INDIAN KITCHEN,519 Dundas St W,CA,Restaurant A2 30+ persons,Alt./Improve,1635724800000,2021-11-16,103916,Closed,5000,,0,,,,,,Renovation & Repair,Closed,84eb839c-cece-418d-9a8f-bc3f58ca6de8,,"PLAN M1085 PT BLK 393 RP 20R19384 PARTS 3, 4, 6 TO 10",,
36254,29556,2021 110035 000 00 SA,Installation of Barrier Free lift in existing storage room and new HVAC units to the second floor classrooms. New HVAC unit to the Gymnasium. ,150 Ridge Dr,SA,Elementary School,Alt./Improve,1620864000000,2021-06-15,108447,Issued,1200000,,0,,,,,,Renovation & Repair,Permit Issued,52537a62-ff76-4936-9e7c-a15f2bf66972,,CON 2 SDS PT LOT 14 PLAN 374 LOTS 52 TO 54 PT RIDGE DR 1 FT RESERVE AND RP 20R19742 PARTS 1 TO 3 ,,
36441,32786,2023 122910 000 00 CA,"Tenant fit-out to shell space for a beauty salon for eyelash extensions (Deka Lash). Interior work includes, barrier free washroom, reception area, service areas lunchroom and storage space. No GFA added.",125 Bronte Rd,CA,Beauty Parlor,Alt./Improve,1695686400000,2023-11-23,115048,Closed,51215,,0,,,,,,Renovation & Repair,Closed,55999312-1683-4769-b464-231024c8735c,,PLAN M7 LOT 156 PT LOTS 146 AND 151,,
36474,32882,2019 001604 000 00 CA,"Alterations to existing above ground parking garage for Southeast Community Centre (3715m2), including but not limited to:  alter elevator vestibule to be accessible, new doors, repair/replace plumbing, structural repairs to slab, repairs to brick veneer, replace parapets, addition of security screen to limit access to P4 level where photovoltaic panels will be added under separate permit.  No additional GFA.",325 Reynolds Street,CA,Parking Garage,Alt./Improve,1568246400000,2019-10-30,117119,Closed,800000,,3715,,,,,,Renovation & Repair,Closed,87adaa03-b7f3-42b8-bc6b-58d7dae1f53e,,LAN 1 PARK LOT T PT PARK LOTS P Q R S RP 20R21190 PARTS 2 3 8 AND 9,,
36476,32884,2019 001604 REV 01 CA,"REVISION:  Replace existing hollow metal glazed cladding at west and north stair tower with new curtain wall cladding. Repairs to existing brick, mortar, parapets, concrete, structural steel and miscellaneous metal. Permit update for accessible sloped floor (5% ramp) configuration into elevator lobby. No additional GFA.",325 Reynolds,CA,Parking Garage,Alt./Improve,1592352000000,2020-07-15,117119,Closed,800000,,0,,,,,,Renovation & Repair,Closed,c5a2f24c-4595-4807-b9dc-0c5577d0c666,,LAN 1 PARK LOT T PT PARK LOTS P Q R S RP 20R21190 PARTS 2 3 8 AND 9,,
36576,33937,2020 000427 000 00 RN,"Construction of two storey single family dwelling, Model Baymont 41-4, including elevations A, B &amp; C.  This lot is elevation C, with attached garage, covered porch.  Options: Finished Basement, elevator and deck ",3316 Vernon Powell,RN,Single Family Detached Dwelling,New Const.,1582502400000,2020-06-05,119627,Closed,456000,1,285,,,No,1592524800000,,New Construction,Closed,2c36a9a7-40ec-41b1-8e61-dbd686854e89,2,PLAN M1212 BLK 215 PLAN M1214 BLK 386,,
36684,34238,2023 106375 000 00 CA,Interior alterations for tenant fit-out to create space for a physiotherapy clinic.  No GFA added.  Mobility Plus Healthcare Inc.,1927 Ironoak Way,CA,Medical Office,Alt./Improve,1680566400000,2023-05-11,119984,Issued,30000,,0,,,,,,Renovation & Repair,Permit Issued,f2919991-4877-401a-b278-1f23906fd5a7,,PLAN M1171 PT BLK 2 RP 20R21410 PART 1,,
36691,34245,2023 156647 000 00 CA,"Interior Alteration for tenant fit-out &ndash; construct a boardroom, two meeting rooms, one barrier-free washroom, a staff washroom and a coffee server &ndash; unit A103, Canon.  No GFA added.",1939 Ironoak Way,CA,Office,Alt./Improve,1703203200000,2024-03-18,119987,Closed,1300000,,0,,,,,,Renovation & Repair,Closed,b5a3c315-5fa6-4e8a-ad7b-fccec2ffe586,,PLAN M1171 PT BLK 2 RP 20R21410 PART 1,,
36696,34250,2023 115712 000 00 CA,"Tenant fit out for insurance office.  Offices, board room, workstations, kitchenette and meeting room.  Barrier free and unisex washrooms.  No GFA added. ",1939 Ironoak Way,CA,Office Multi-Storey,Alt./Improve,1688428800000,2023-08-30,119987,Closed,260000,,0,,,,,,Renovation & Repair,Closed,0e0b3cf7-1a69-4e18-959f-de0c17834534,1,PLAN M1171 PT BLK 2 RP 20R21410 PART 1,,
36820,34613,2021 136774 000 00 MS,"Construction of temporary sales pavilion (relocated from 145 Dundas Street E) and portable barrier free washroom for GREAT GULF. 
",1019 Dundas St E,MS,Trailer / Office,New Const.,1641945600000,2022-04-26,120516,Closed,500000,,200,,,,,,New Construction,Closed,43145448-7d3a-4035-8936-dd6eb3ec8fda,,CON 1 NDS PT LOT 10 RP 20R4830 PART 1 EXCEPT PART 6 HR892156 AND RP 20R21503 PART 1 RP 20R21750 PART 1,,
36821,34614,2022 104393 000 00 MS,"Construction of temporary sales pavilion and portable barrier free washroom for Arista Homes (Oakpointe) Inc. 
",1019 Dundas St E,MS,Trailer / Office,New Const.,1648598400000,2022-07-28,120516,Closed,1000000,,282.05,,,,,,New Construction,Closed,127a1570-c59f-48b2-b857-45a8c138817e,,CON 1 NDS PT LOT 10 RP 20R4830 PART 1 EXCEPT PART 6 HR892156 AND RP 20R21503 PART 1 RP 20R21750 PART 1,,
36827,34640,2022 126763 000 00 SN,Renovation and replacement of accessibility ramp leading to north entrance of church hall building. This ramp allows physically challenged persons to access the church hall. The church hall is currently used as a reception and meeting space.,5 Dundas St E,SN,Place of Worship,Addition,1664928000000,2022-11-22,120751,Closed,148000,,50,,,,,,Addition,Closed,6d2c1d3e-ba09-4be5-b8b3-d4f2331c90b7,,TRAFALGAR CON 1 NDS PT LOT 15,,
36828,34641,2022 126763 REV 01 SA,This is a revision to permit #22-126763: adding a small landing to integrate with a sidewalk that will ensure wheelchair access from the parking lot.  No GFA added.,5 Dundas St E,SA,Place of Worship,Alt./Improve,1700006400000,2024-02-12,120751,Closed,5000,,50,,,,,,Renovation & Repair,Closed,ab133402-da1c-4fba-b084-ff30344fa42b,,TRAFALGAR CON 1 NDS PT LOT 15,,
37340,36833,2025 104491 000 00 BDP,"Construction of a single detached 3 story dwelling (2 story w/Loft) includes part. finished basement w/Double car garage.  REPEAT of 23-139123 model TBSD4222L.  Lot 127 Elev. A options:  Bsmt walk-up, Extended Main Ceiling 10ft, Extended Second Ceiling 9ft., Loft Retreat, and elevator with deck.",60 Jack Bowerbank Boulevard,BDP,House - Part 9 - Detached House,New Construction,1740009600000,2025-03-14,126185,Closed,400000,1,350.26,76.01,0,No,1742860800000,,New Construction,Closed,9ddc6df8-9556-464e-9a3b-275ca4b2e825,3,PLAN M1272 BLK 127 PLAN M1292 BLK 25,,
