row_id,issue_date,permit_date,year,month_number,job_category,job_description,building_type,work_type,construction_value,units_added,address,legal_description,zoning,neighbourhood_numberr,neighbourhood,count,latitude,longitude,location,geometry_point,floor_area,bia,occupancy_granted_date
1-296309838,2018-10-29T00:00:00.000,2018-10-29T00:00:00.000,2018,10,Other Miscellaneous Building,"To construct exterior alterations to a Single Detached House, (front uncovered deck, irregular shape 2.68m x 2.54m @ 0.41m in Height with Accessibility Ramp, 1.10m x 5.69m).",Single Detached House (110),(03) Deck Attached,4375,0,5118 - 17A AVENUE NW,Plan 7721181 Blk 10 Lot 35,RS,6460,MEYOKUMIN,1,53.447496076500805,-113.42159445851017,"{'latitude': '53.447496076500805', 'longitude': '-113.42159445851017', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.42159445851017, 53.447496076500805]}",174,,
1-274444017,2018-02-16T00:00:00.000,2018-02-16T00:00:00.000,2018,2,Other Miscellaneous Building,"To construct exterior alterations to an existing Single Detached House (front access ramp, landing and front uncovered Deck @ 1.19m in Height).",Single Detached House (110),(03) Exterior Alterations,3500,0,11647 - 71 STREET NW,Plan 1188HW Blk 24 Lot 12,RM,2060,BELLEVUE,1,53.57005503774354,-113.45081908164178,"{'latitude': '53.57005503774354', 'longitude': '-113.45081908164178', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.45081908164178, 53.57005503774354]}",285,,
0-287887903,2019-04-02T00:00:00.000,2019-04-02T00:00:00.000,2019,4,Other Miscellaneous Building,To construct interior alterations (To install an elevator in a Semi Detached House.) no exterior alterations.,Semi-Detached House (210),(03) Interior Alterations,4100,0,235 - WAKINA DRIVE NW,Plan 7820380 Blk 6 Lot 48,RS,4360,OLESKIW,1,53.5014900282093,-113.604046945852,"{'latitude': '53.5014900282093', 'longitude': '-113.604046945852', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.604046945852, 53.5014900282093]}",1000,,
1-271776707,2018-03-20T00:00:00.000,2018-03-20T00:00:00.000,2018,3,Other Miscellaneous Building,To construct exterior alterations ( install 4 new windows and 1 door) and to construct interior alterations to an Single Detached House (main floor and Basement development and installation of an elevator. Basement development NOT to be used as an additional Dwelling).,Single Detached House (110),(03) Exterior Alterations,220000,0,19 - REHWINKEL ROAD NW,Plan 8722353 Blk 107 Lot 47,RS,5350,RHATIGAN RIDGE,1,53.47344466310752,-113.58108817108351,"{'latitude': '53.47344466310752', 'longitude': '-113.58108817108351', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.58108817108351, 53.47344466310752]}",1306,,
1-280389812,2018-05-09T00:00:00.000,2018-05-09T00:00:00.000,2018,5,Other Miscellaneous Building,"To construct side uncovered decks with an accessibility ramp to a Mobile House (overall size, 12.19m x 7.13m).",Mobile Home (130),(03) Deck Attached,5000,0,1932 - WEST ROYAL WAY NW,Plan 0627961 Blk 1 Lot 7,RSF,4620,WESTVIEW VILLAGE,1,53.55217004486817,-113.69726270715786,"{'latitude': '53.55217004486817', 'longitude': '-113.69726270715786', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.69726270715786, 53.55217004486817]}",280,,
1-258266491,2017-07-27T00:00:00.000,2017-07-27T00:00:00.000,2017,7,Other Miscellaneous Building,"To construct interior alterations to a Semi-Detached House (basement development NOT to be used as an additional dwelling). One (1) Bedroom, Bathroom, Kitchen, Mechanical Room, Exercise Room, Office, Rampus Room",Semi-Detached House (210),(03) Interior Alterations,35000,0,"40, 1225 - WANYANDI ROAD NW",Plan 0421426 Unit 40,RS,4360,OLESKIW,1,53.497186162463024,-113.61443628036609,"{'latitude': '53.497186162463024', 'longitude': '-113.61443628036609', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.61443628036609, 53.497186162463024]}",1700,,
12-254057984,2018-12-03T00:00:00.000,2018-12-03T00:00:00.000,2018,12,Other Miscellaneous Building,"To construct exterior alterations to a Single Detached House (adding a cantilever to west elevator and increase the size of existing east cantilever), existing without permits.",Single Detached House (110),(03) Exterior Alterations,1000,0,7606A - 149 STREET NW,Plan 1721535 Blk 3 Lot 22B,RS,4430,RIO TERRACE,1,53.50944365427668,-113.57848972305344,"{'latitude': '53.50944365427668', 'longitude': '-113.57848972305344', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.57848972305344, 53.50944365427668]}",13,,
1-252157857,2017-10-19T00:00:00.000,2017-10-19T00:00:00.000,2017,10,Other Miscellaneous Building,"To construct an addition to a Single Detached House (attached Garage with internal ramp, and a second Storey) and to demolish the existing attached Garage and breezeway.",Single Detached House (110),(02) Addition,182000,0,11619 - 139 STREET NW,Plan 6838KS Blk 10 Lot 23,RS,3450,WOODCROFT,1,53.56874173993898,-113.56106568965994,"{'latitude': '53.56874173993898', 'longitude': '-113.56106568965994', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.56106568965994, 53.56874173993898]}",864,,
1-282672211,2018-08-17T00:00:00.000,2018-08-17T00:00:00.000,2018,8,Other Miscellaneous Building,"To construct a addition and exterior alterations to a Single Detached House (enclose portion of rear porch, 3.96m x 1.68m, and add elevator and alteration to the main and basement).",Single Detached House (110),(02) Addition,150000,0,14015 - 106 AVENUE NW,Plan 839HW Blk 69 Lot 4,RS,3200,GLENORA,1,53.54857064253488,-113.56401251807942,"{'latitude': '53.54857064253488', 'longitude': '-113.56401251807942', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.56401251807942, 53.54857064253488]}",71,,
1-252376429,2017-06-23T00:00:00.000,2017-06-23T00:00:00.000,2017,6,Other Miscellaneous Building,To construct an Addition to a Single Detached House (porch with ramp 2.49m x 6.39m)(existing without permits),Single Detached House (110),(02) Addition,5000,0,11312 - 53 AVENUE NW,Plan 2955MC Blk 5 Lot 38,RS,5270,LENDRUM PLACE,1,53.48996726285865,-113.52159997034974,"{'latitude': '53.48996726285865', 'longitude': '-113.52159997034974', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.52159997034974, 53.48996726285865]}",0,,
1-1063571,2017-11-07T00:00:00.000,2017-11-07T00:00:00.000,2017,11,Other Miscellaneous Building,To install a handrail on an existing permitted deck.,Semi-Detached House (210),(03) Deck Attached,130,0,3754 - 24 STREET NW,Plan 0123166 Blk 27 Lot 68A,RS,6790,WILD ROSE,1,53.473441550815174,-113.3803332366998,"{'latitude': '53.473441550815174', 'longitude': '-113.3803332366998', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.3803332366998, 53.473441550815174]}",10,,
0-269855495,2018-01-09T00:00:00.000,2018-01-09T00:00:00.000,2018,1,Other Miscellaneous Building,"To construct interior alterations to a Single Detached House (addition of elevator on basement, main and second floor and alterations to two bathrooms on second floor)",Single Detached House (110),(03) Interior Alterations,87000,0,30 - WEST POINT WYNDE NW,Plan 8522146 Blk 4 Lot 17,RS,4360,OLESKIW,1,53.50379623761337,-113.60836841035783,"{'latitude': '53.50379623761337', 'longitude': '-113.60836841035783', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.60836841035783, 53.50379623761337]}",25,,
0-91681268,2011-08-27T00:00:00.000,2011-08-27T00:00:00.000,2011,8,House Combination,"To construct a single detached house with ramp to underground parkade, fireplace, basement development and rooftop deck (attached to existing rear enclosed pool).",Single Detached House (110),(01) New,932900,1,9624 - RIVERSIDE DRIVE NW,Plan 5710HW Blk 9 Lot 32,,3140,CRESTWOOD,1,53.53415908238784,-113.56094562215836,"{'latitude': '53.53415908238784', 'longitude': '-113.56094562215836', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.56094562215836, 53.53415908238784]}",4910,,
0-101182883,2010-12-14T00:00:00.000,2010-12-14T00:00:00.000,2010,12,House Combination,"To construct a single detached house with with a rear uncovered deck (1.52m x 4.27m) having a ramp sloping to the rear of the property, pellet burning stove and basement development.",Single Detached House (110),(01) New,296400,1,11540 - 74 AVENUE NW,Plan 1023845 Blk 4 Lot 32,,5040,BELGRAVIA,1,53.51062603506539,-113.53102055217049,"{'latitude': '53.51062603506539', 'longitude': '-113.53102055217049', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.53102055217049, 53.51062603506539]}",1560,,
0-96220471,2010-07-27T00:00:00.000,2010-07-27T00:00:00.000,2010,7,House Combination,"To construct a single detached house with rear attached garage, front veranda, fireplace and partial basement development (storage room, service room and lift) and to demolish a single detached house with attached garage.",Single Detached House (110),(01) New,1026000,1,8420 - 118 STREET NW,Plan 4116HW Blk 13 Lot 25,,5580,WINDSOR PARK,1,53.52095922797725,-113.53559504878652,"{'latitude': '53.52095922797725', 'longitude': '-113.53559504878652', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.53559504878652, 53.52095922797725]}",5400,,
0-123754634,2012-10-18T00:00:00.000,2012-10-18T00:00:00.000,2012,10,House Combination,"To construct a Single Detached House with Attached Garage, covered deck, uncovered deck, veranda, fireplace, balcony, basement development (not to be used as a secondary suite).( 2 bedrooms, exercise room, family room, wine cellar, 1 bathroom, elevator and mechanical/storage room)",Single Detached House (110),(01) New,791540,1,505 - HEFFERNAN DRIVE NW,Plan 9322279 Blk 92 Lot 49,RF1,5230,HENDERSON ESTATES,1,53.47170970874182,-113.60211580728073,"{'latitude': '53.47170970874182', 'longitude': '-113.60211580728073', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.60211580728073, 53.47170970874182]}",4166,,
0-122659070,2013-07-10T00:00:00.000,2013-07-10T00:00:00.000,2013,7,House Combination,"To construct a single detached house with an underground attached garage, a covered deck, uncovered deck, front veranda and terrace, basement development, and fireplace.  Walk out basement development includes; 1 family entry, 1 seasonal storage room, 2 bathrooms, 1 mud room, 1 mechanical room, 1 elevator, 1 rec room, 1 snack area with sink, 2 storage rooms, 1 guest room, 1 dressing room, 1 contained spa area c/w drain for any unforseen catastrophe with the spa.",Single Detached House (110),(01) New,881600,1,99 - WESTBROOK DRIVE NW,Plan 4160MC Blk 1 Lot 49,RF1,5540,WESTBROOK ESTATES,1,53.46916805220446,-113.5552670207962,"{'latitude': '53.46916805220446', 'longitude': '-113.5552670207962', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.5552670207962, 53.46916805220446]}",4640,,
0-134175754,2013-04-17T00:00:00.000,2013-04-17T00:00:00.000,2013,4,House Combination,"To construct a single detached house with attached garage, rear uncovered deck (3.66m X 4.27m), front veranda, fireplace and basement (utility room 1 bathroom, storage room, family room, and elevator shaft) development ( Not to be a Secondary Suite).",Single Detached House (110),(01) New,447070,1,2216 - BLUE JAY LANDING NW,Plan 1224693 Blk 4 Lot 16,RSL,4474,STARLING,1,53.59616145260852,-113.65593696807395,"{'latitude': '53.59616145260852', 'longitude': '-113.65593696807395', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.65593696807395, 53.59616145260852]}",2353,,
0-126671696,2013-05-13T00:00:00.000,2013-05-13T00:00:00.000,2013,5,House Combination,"To construct a single detached house, covered entry, rear covered (4.57m x 3.66m) and uncovered (4.57m x 3.35m) deck, 1.09m wide rear ramp, fireplace, and basement development.",Single Detached House (110),(01) New,612750,1,11648 - 71 AVENUE NW,Plan 2938HW Blk 15 Lot 42,RF1,5040,BELGRAVIA,1,53.50664222972497,-113.53447590468221,"{'latitude': '53.50664222972497', 'longitude': '-113.53447590468221', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.53447590468221, 53.50664222972497]}",3225,,
0-130482275,2013-10-25T00:00:00.000,2013-10-25T00:00:00.000,2013,10,House Combination,"To construct a single detached house with attached garage, covered deck, uncovered deck, fireplace, balcony, and basement development.  Walk out basement development includes; 1 elevator, 1 lower garage storage,  2 bathrooms, 1 bedroom c/w w i c, 1 storage under stairs, 1 storage utility room, 1 utility room, 1 theatre room, 1 exercise room, 1 games room, 1 wet bar area, 1 sitting/media area, 1 wine cellar, 1 wine tasting area.",Single Detached House (110),(01) New,1242600,1,2442 - CAMERON RAVINE DRIVE NW,Plan 0728674 Blk 10 Lot 20,RSL,4466,CAMERON HEIGHTS,1,53.47312631418146,-113.6246908066862,"{'latitude': '53.47312631418146', 'longitude': '-113.6246908066862', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.6246908066862, 53.47312631418146]}",6540,,
0-143099102,2013-12-06T00:00:00.000,2013-12-06T00:00:00.000,2013,12,House Combination,"To construct a single detached house with a front veranda, basement development, wheelchair ramp, and to demolish the existing single detached house and detached garage.",Single Detached House (110),(01) New,429210,1,11123 - 75 AVENUE NW,Plan 2746HW Blk 1 Lot 6,RF1,5290,MCKERNAN,1,53.51100275048614,-113.51805394963336,"{'latitude': '53.51100275048614', 'longitude': '-113.51805394963336', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.51805394963336, 53.51100275048614]}",2259,,
0-139738091,2013-07-25T00:00:00.000,2013-07-25T00:00:00.000,2013,7,House Combination,"To construct a single detached house with front attached garage, rear covered deck/veranda (2.74m X 5.79m), fireplace and basement developmen ( not to be used for secondary suite).  Basement development includes; 2 bedrooms c/w w/i closets, 1 bathroom, 1 residential elevator, 1 family room c/w wet bar, 1 utility/storage room.",Single Detached House (110),(01) New,328320,1,"43, 18343 - LESSARD ROAD NW",Plan 1223111 Unit 43,RSL,4120,DONSDALE,1,53.48396235276897,-113.6402904781413,"{'latitude': '53.48396235276897', 'longitude': '-113.6402904781413', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.6402904781413, 53.48396235276897]}",1728,,
0-163155009,2014-12-22T00:00:00.000,2014-12-22T00:00:00.000,2014,12,House Combination,"To construct a Single Detached House with front attached Garage, front veranda (3.05m x 1.22 m), fireplace on main and lower floors, Basement development (NOT to be used as an additional Dwelling), and rear covered deck (2.44m x 1.22m) with a ramp.",Single Detached House (110),(01) New,429210,1,3960 - GINSBURG CRESCENT NW,Plan 1321686 Blk 6 Lot 3,RSL,4551,GRANVILLE,1,53.50587080349294,-113.67932337866401,"{'latitude': '53.50587080349294', 'longitude': '-113.67932337866401', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.67932337866401, 53.50587080349294]}",2259,,
0-136794576,2014-01-29T00:00:00.000,2014-01-29T00:00:00.000,2014,1,House Combination,"To construct a single detached house with attached garage, uncovered deck, fireplace, elevator and basement development.",Single Detached House (110),(01) New,629280,1,7619 - SASKATCHEWAN DRIVE NW,Plan 3334HW Blk 5 Lot 17,RF1,5040,BELGRAVIA,1,53.513620450816404,-113.53762714971681,"{'latitude': '53.513620450816404', 'longitude': '-113.53762714971681', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.53762714971681, 53.513620450816404]}",3312,,
